"1259760178273.txt";"TRANSCRIPTION: ich war sehr zufrieden mit der mit dem Gespräch von Ihrer Kollegin [breath] war sehr angenehm [pause] würde immer wieder mit ihr telefonieren @hes@ wenn irgendwie Probleme gibt [garbage] [vocal] [garbage]";0;;
"1259760298326.txt";"TRANSCRIPTION: weiter";0;;
"1259760298546.txt";"TRANSCRIPTION: ich war mit diesem Anruf mit dem Gespräch des Kollegen sehr zufrieden der Kollege hat mir sehr geholfen und es ging sehr zügig dafür möcht' ich mich herzlich bedanken Ende zu diesem Thema";0;;
"1259760298640.txt";"TRANSCRIPTION: [breath] ich möchte mich zum ersten Mal ganz herzlich für eine kompetente und unkomplizierte Beratung bedanken es ist eine schnelle Verbindung *zustande* gekommen es war also eine sehr sehr höfliche und sehr @hes@ zuvorkommende Dame mit der ich gesprochen habe die also das Problem auch aufgenommen hat und mir die Lösung @hes@ gegeben hat das war erstmalig dass ich also so in den letzten Zeiten bei der Telekom bedient wurde und dafür bedanke ich mich ganz herzlich";0;;
"1259760418702.txt";"TRANSCRIPTION: [breath] ja mein Problem ich hab' jetzt schon *das* vierte Mal angerufen ich werd' immer in der Schleife weiter gereicht jeder *fragt* freundlich was kann ich für Sie tun schlussendlich kommt *nichts* raus dabei ich bin hier in einem geschäftlichen @hes@ Verfahren hier mit USA und brauch' dringlich meine Email und die Umstellung die funktioniert einfach nicht @hes@ zeitgemäß";"d";1;
"1259760540124.txt";"TRANSCRIPTION: das Gespräch war sehr in Ordnung [pause] weiter";0;;
"1259760540352.txt";"TRANSCRIPTION: weiter";0;;
"1259760660397.txt";"TRANSCRIPTION: [breath] der Ansprechpartner Herr [nachn] war sehr freundlich sehr kompetent @hes@ mein Anliegen wurde zügig bearbeitet und ich hoffe dass es dann auch so funktioniert";0;;
"1259760660660.txt";"TRANSCRIPTION: [vocal] ich habe seit mehr als zwei Wochen ein Problem versuche jetzt nunmehr das vierte Mal einen @hes@ Kundendienst Mitarbeiter zu finden der mir bei diesem Problem helfen kann [breath] jedes Mal lande ich in irgendeiner Warteschleife weil dieser jenige sich meine [fragment] Kartei erstmal  angucken muss und dann fliege ich aus *dem* System das kann wohl nicht wahr sein absoluter Saftladen ich bin super unzufrieden und es macht echt keinen Spaß bei der Telekom anzurufen der letzte Laden";"d";"c";
"1259760780730.txt";"TRANSCRIPTION: [breath] ja immer wieder gerne mit T-Com zu sprechen  und die Leistung ist *eigentlich* ((erster)) die Bohne *keine* Probleme [pause] weiter";0;;
"1259760902152.txt";"TRANSCRIPTION: weiter";0;;
"1259760902373.txt";"TRANSCRIPTION: weiter";0;;
"1259760902460.txt";"TRANSCRIPTION: [breath] es geht um einen Auftrag der seit Anfang Oktober läuft [breath] und ich trotz zehnmaligem Anrufen und Briefe schreiben keine Antwort von Ihnen bekomme und [fragment] egal welcher Mitarbeiter daran sitzt es wird immer nur gesagt ja *das* *ist* im System drin aber es tut sich nichts ich bekomme nie eine Antwort [pause] und deshalb bin ich total unzufrieden es sollte bei mir umgeschaltet werden es wird nicht gemacht es wird noch nicht mal eine Antwort gegeben";1;;
"1259761022509.txt";"TRANSCRIPTION: [breath] es ist überhaupt kein Gespräch zustande gekommen [pause] das heißt die Leitung war auf einmal tot es war überhaupt keinen @hes@ keine Kommunikation möglich";"a";;
"1259761022739.txt";"TRANSCRIPTION: sehr *kompetent* man weiß was er tut und auf jede Frage eine Antwort die richtig war";0;;
"1259761142773.txt";"TRANSCRIPTION: ich wurde umfassend beraten und bin mit den [fragment] mit der Auskunft zufrieden [breath]";0;;
"1259761143032.txt";"TRANSCRIPTION: es war kein Berater an der Strippe und es wurde einfach aufgelegt";"a";;
"1259761143140.txt";"TRANSCRIPTION: [breath] ja es war ein sehr gutes Gespräch ich sprach mit einer Frau [nachn] in Kiel ganz angenehm gut aufgezogen ((auch)) sehr informativ gemacht sehr transparent wo man auch @hes@ dem Laien das sehr gut erklären konnte und er Kunde konnte auch sein Ziel erreichen [pause] Ende der Durchsage";0;;
"1259761263177.txt";"TRANSCRIPTION: [fragment]";0;;
"1259761263381.txt";"TRANSCRIPTION: weiter weiter [pause] weiter";0;;
"1259761503455.txt";"TRANSCRIPTION: ja @hes@ sehr informativ @hes@ und initiativ einfach *eine* schöne Beratung und @hes@ sehr aufmerksam";0;;
"1259761623661.txt";"TRANSCRIPTION: [vocal] also ich war sehr zufrieden der Kollege hat mir @hes@ gesagt was mit meinem DSL los ist und wie gesagt [breath] kann's nur empfehlen bi sehr zufrieden danke [pause] weiter";3;;
"1259761743960.txt";"TRANSCRIPTION: [garbage] ja";0;;
