"1260192024569.txt";"TRANSCRIPTION: ja mein Name ist [nachn] mit dem eben geführten Gespräch war ich sehr zufrieden und konnte alle Probleme lösen zur Zufriedenheit [breath] und die Dame am Telefon war auch sehr zuvorkommend [pause] bitte weiter";0;;
"1260192024782.txt";"TRANSCRIPTION: [fragment] ((bitte))";0;;
"1260192024858.txt";"TRANSCRIPTION: [breath] das Telefonat war sehr herzlich und zuvor kommend sehr informativ und man fühlte sich in keiner Weise bedrängt oder sonst etwas [breath] also nur zu empfehlen im Vergleich zu anderen Anbietern";0;;
"1260192264938.txt";"TRANSCRIPTION: [breath] Herr [nachn] hat mir seinen Namen @hes@ gut verständlich angesagt das ist nicht immer so ja [fragment] bei Herrn [nachn] sicher ja gut das Gespräch war @hes@ unkompliziert freundlich @hes@ nicht [fragment] nicht langatmig ich bedanke mich";0;;
"1260192265152.txt";"TRANSCRIPTION: weiter";0;;
"1260192505189.txt";"TRANSCRIPTION: [noise] weiter [vocal]";0;;
"1260192505389.txt";"TRANSCRIPTION: [breath] [nachn] hallo ich war mit einem Herrn [nachn] wie der Herr Gott verbunden der mir sehr sehr geholfen hat [breath] nicht nur *eine* angenehme Stimme hat sondern auch *kompetent* war schönen Dank";0;;
"1260192505424.txt";"TRANSCRIPTION: weiter";0;;
"1260192625465.txt";"TRANSCRIPTION: jetzt weiter [noise]";0;;
"1260192625654.txt";"TRANSCRIPTION: [breath] die Beraterin war sehr freundlich sehr nett deutlich und von @hes@ umfassender Kompetenz jede Frage die ich hatte wurde korrekt beantwortet ich bin sehr zufrieden mit dieser Dame [breath] weiter";0;;
"1260192745733.txt";"TRANSCRIPTION: nachdem ich zum vierten Mal wegen dieser Angelegenheit bei Ihnen anrufe bekomme ich eine unverschämte freche rotznäsige kleine Göre ans Telefon die völlig *unqualifiziert* dummes Zeug erzählt keine Ahnung hat und mich nicht weiter verbunden hat an die Person die ich sprechen wollte nämlich eine technische Person [breath] ich hatte die Kunden Kontonummer genannt und sie wollte alle möglichen anderen Geschichten haben die mir jetzt nicht vorliegen und ich möchte dieses dieses Problem jetzt endlich gelöst haben aber hab' eine dumme freche Gans hier am Telefon gefunden die mir unverschämt gekommen ist in einer unverschämten Art und Weise wie ich *es* auf der Straße nur kennen lernen würde wenn ich *es* wollte danke schön Wiederhören";"d";;
"1260192865978.txt";"TRANSCRIPTION: ja [nachn] mit dem mit der Beratung beim Anruf war ich zufrieden womit ich nicht zufrieden war [breath] dass ich am vier *und* zwanzigsten elften also vorigen Monat [breath] @hes@ im Informationszentrum die Auskunft bekommen habe ich solle diesen Antrag auf Zusammenlegung @hes@ informell mache und jetzt höre dass ich erst in den nächsten Tagen ein Formular bekomme was wir noch unterschreiben müssen das heißt sinnvoll wär's wenn ich dieses Formular vor circa zwei Wochen erhalten hätte dann wär's schneller gegangen [vocal] Ende [pause] und weiter";1;;
"1260193106210.txt";"TRANSCRIPTION: weiter";0;;
"1260193106445.txt";"TRANSCRIPTION: alles in allem kam mir die Dame sehr inkompetent vor sie wusste gar nicht worum es geht obwohl ich ihr mein Anliegen zuvor geschildert habe weiter";"d";;
"1260193226505.txt";"TRANSCRIPTION: [breath] also dieser Anruf heute war okay [breath] am Freitag @hes@ hatte ich schon mal angerufen unter *der* tausender Nummer [breath] das war wurde mir versprochen den Splitter @hes@ abzuschicken wir hatten ja noch Sonnabend und Montag Postlieferungen er ist bis heute noch nicht da und heute soll die Freischaltung erfolgen das ärgert mich maßlos";1;;
"1260193346730.txt";"TRANSCRIPTION: ich bin @hes@ sehr @hes@ freundlich behandelt worden @hes@ [fragment] @hes@ auch sehr @hes@ auskunftsbereit der Herr [nachn] also es war für mich eine [fragment] eine Wohltat weil man ja so viel @hes@ Problem mit den verschiedenen Anbietern hat ich jedenfalls danke [pause] weiter";0;;
"1260193346947.txt";"TRANSCRIPTION: [breath] ja alles in allem bin ich zufrieden gewesen [breath] aber das Vorgespräch ist [fragment] ein wenig zu lang ausgefallen bis man verbunden wurde denke ich @hes@ es kann auch kürzer gehen danke";0;;
"1260193467068.txt";"TRANSCRIPTION: ja ich bin ein wenig überrascht über die @hes@ doch sehr undefinierten Aussagen Ihrer Mitarbeiter ich habe mit einem Herrn @hes@ [nachn] gesprochen [vorn] [nachn] Disposition oder Disponent in Recklinghausen [breath] der mir weder sagen konnte etwas zu dieser Warteschleife in die man dann weiter gestellt wird [breath] @hes@ noch zu dem @hes@ Auftrag ich warte seit elf Uhr heute morgen wir haben jetzt gleich drei Uhr [breath] seit elf Uhr heute morgen auf den Rückruf eines Technikers weil ich seit drei Tagen weder Internet noch Telefon Zugang habe [breath] @hes@ es Ihr Disponent konnte mir nicht sagen ob dieser Auftrag bereits angenommen wurde und hat es jetzt irgendwie nur an irgendwelche Leute in Dortmund weiter gegeben ich bin echt @hes@ sprachlos sprachlos also fällt mir nichts mehr zu ein";"d";3;
"1260193467334.txt";"TRANSCRIPTION: [breath] sehr nette Kundenberater";0;;
"1260193467392.txt";"TRANSCRIPTION: [breath] also ich bin äußerst überrascht [breath] sofort nach Wahl der Servicenummer war auch gleich *ein* Mitarbeiter am Telefon *ich* bin sehr sehr sehr zufrieden und der war natürlich noch ganz freundlich na freundlich sind wir ja eigentlich alle schönen Dank";0;;
"1260193587461.txt";"TRANSCRIPTION: [breath] ich bin eben [breath] sehr schön beraten worden und sollte weiter verbunden werden mit der Technik da wurde einfach aufgelegt weil ich danach gefragt hab' wie sich der Name der [fragment] @hes@ der Name der Dame denn buchstabiert weil sie den Namen so hingerotzt hat und darüber war sie beleidigt hat mich rausgeschmissen also das *ist* ja wohl *eine* Frechheit";"c";"d";"b"
"1260193707689.txt";"TRANSCRIPTION: war sehr freundlich hat alles geklappt bin zufrieden";0;;
